equivalent variables
"[6630, 6655, 6661, 6684]"
"[6631, 6652, 6662, 6685]"
"[6656, 6657, 6658, 6659]"
"[6756, 6764, 6775, 6783]"
"[6757, 6766, 6773, 6782]"
"[6758, 6768, 6771, 6781]"
"[6759, 6769, 6770, 6780]"
"[6760, 6767, 6772, 6779]"
"[6761, 6765, 6774, 6778]"
"[6762, 6763, 6776, 6777]"
"[6784, 6811, 6953, 6978]"
"[6785, 6808, 6954, 6979]"
"[6786, 6809, 6955, 6976]"
"[6787, 6810, 6952, 6977]"
"[6788, 6839, 6925, 6974]"
"[6789, 6836, 6926, 6975]"
"[6790, 6837, 6927, 6972]"
"[6791, 6838, 6924, 6973]"
"[6792, 6867, 6897, 6970]"
"[6793, 6864, 6898, 6971]"
"[6794, 6865, 6899, 6968]"
"[6795, 6866, 6896, 6969]"
"[6796, 6869, 6895, 6966]"
"[6797, 6870, 6892, 6967]"
"[6798, 6871, 6893, 6964]"
"[6799, 6868, 6894, 6965]"
"[6800, 6841, 6923, 6962]"
"[6801, 6842, 6920, 6963]"
"[6802, 6843, 6921, 6960]"
"[6803, 6840, 6922, 6961]"
"[6804, 6813, 6951, 6958]"
"[6805, 6814, 6948, 6959]"
"[6806, 6815, 6949, 6956]"
"[6807, 6812, 6950, 6957]"
"[6816, 6835, 6929, 6946]"
"[6817, 6832, 6930, 6947]"
"[6818, 6833, 6931, 6944]"
"[6819, 6834, 6928, 6945]"
"[6820, 6863, 6901, 6942]"
"[6821, 6860, 6902, 6943]"
"[6822, 6861, 6903, 6940]"
"[6823, 6862, 6900, 6941]"
"[6824, 6873, 6891, 6938]"
"[6825, 6874, 6888, 6939]"
"[6826, 6875, 6889, 6936]"
"[6827, 6872, 6890, 6937]"
"[6828, 6845, 6919, 6934]"
"[6829, 6846, 6916, 6935]"
"[6830, 6847, 6917, 6932]"
"[6831, 6844, 6918, 6933]"
"[6848, 6859, 6905, 6914]"
"[6849, 6856, 6906, 6915]"
"[6850, 6857, 6907, 6912]"
"[6851, 6858, 6904, 6913]"
"[6852, 6877, 6887, 6910]"
"[6853, 6878, 6884, 6911]"
"[6854, 6879, 6885, 6908]"
"[6855, 6876, 6886, 6909]"
"[9120, 9131, 9177, 9186]"
"[9121, 9128, 9178, 9187]"
"[9122, 9129, 9179, 9184]"
"[6880, 6881, 6882, 6883]"
"[9123, 9130, 9176, 9185]"
"[9124, 9149, 9159, 9182]"
"[9125, 9150, 9156, 9183]"
"[9126, 9151, 9157, 9180]"
"[9127, 9148, 9158, 9181]"
"[6980, 6988, 6999, 7007]"
"[6981, 6990, 6997, 7006]"
"[6982, 6992, 6995, 7005]"
"[6983, 6993, 6994, 7004]"
"[6984, 6991, 6996, 7003]"
"[6985, 6989, 6998, 7002]"
"[6986, 6987, 7000, 7001]"
"[7008, 7035, 7177, 7202]"
"[7009, 7032, 7178, 7203]"
"[7010, 7033, 7179, 7200]"
"[7011, 7034, 7176, 7201]"
"[7012, 7063, 7149, 7198]"
"[7013, 7060, 7150, 7199]"
"[7014, 7061, 7151, 7196]"
"[7015, 7062, 7148, 7197]"
"[7016, 7091, 7121, 7194]"
"[7017, 7088, 7122, 7195]"
"[7018, 7089, 7123, 7192]"
"[7019, 7090, 7120, 7193]"
"[7020, 7093, 7119, 7190]"
"[7021, 7094, 7116, 7191]"
"[7022, 7095, 7117, 7188]"
"[7023, 7092, 7118, 7189]"
"[7024, 7065, 7147, 7186]"
"[7025, 7066, 7144, 7187]"
"[7026, 7067, 7145, 7184]"
"[7027, 7064, 7146, 7185]"
"[7028, 7037, 7175, 7182]"
"[7029, 7038, 7172, 7183]"
"[7030, 7039, 7173, 7180]"
"[7031, 7036, 7174, 7181]"
"[9152, 9153, 9154, 9155]"
"[7040, 7059, 7153, 7170]"
"[7041, 7056, 7154, 7171]"
"[7042, 7057, 7155, 7168]"
"[7043, 7058, 7152, 7169]"
"[7044, 7087, 7125, 7166]"
"[7045, 7084, 7126, 7167]"
"[7046, 7085, 7127, 7164]"
"[7047, 7086, 7124, 7165]"
"[7048, 7097, 7115, 7162]"
"[7049, 7098, 7112, 7163]"
"[7050, 7099, 7113, 7160]"
"[7051, 7096, 7114, 7161]"
"[7052, 7069, 7143, 7158]"
"[7053, 7070, 7140, 7159]"
"[7054, 7071, 7141, 7156]"
"[7055, 7068, 7142, 7157]"
"[7072, 7083, 7129, 7138]"
"[7073, 7080, 7130, 7139]"
"[7074, 7081, 7131, 7136]"
"[7075, 7082, 7128, 7137]"
"[7076, 7101, 7111, 7134]"
"[7077, 7102, 7108, 7135]"
"[7078, 7103, 7109, 7132]"
"[7079, 7100, 7110, 7133]"
"[7104, 7105, 7106, 7107]"
"[7204, 7231, 7373, 7398]"
"[7205, 7228, 7374, 7399]"
"[7206, 7229, 7375, 7396]"
"[7207, 7230, 7372, 7397]"
"[7208, 7259, 7345, 7394]"
"[7209, 7256, 7346, 7395]"
"[7210, 7257, 7347, 7392]"
"[7211, 7258, 7344, 7393]"
"[7212, 7287, 7317, 7390]"
"[7213, 7284, 7318, 7391]"
"[7214, 7285, 7319, 7388]"
"[7215, 7286, 7316, 7389]"
"[7216, 7289, 7315, 7386]"
"[7217, 7290, 7312, 7387]"
"[7218, 7291, 7313, 7384]"
"[7219, 7288, 7314, 7385]"
"[7220, 7261, 7343, 7382]"
"[7221, 7262, 7340, 7383]"
"[7222, 7263, 7341, 7380]"
"[7223, 7260, 7342, 7381]"
"[7224, 7233, 7371, 7378]"
"[7225, 7234, 7368, 7379]"
"[7226, 7235, 7369, 7376]"
"[7227, 7232, 7370, 7377]"
"[7236, 7255, 7349, 7366]"
"[7237, 7252, 7350, 7367]"
"[7238, 7253, 7351, 7364]"
"[7239, 7254, 7348, 7365]"
"[7240, 7283, 7321, 7362]"
"[7241, 7280, 7322, 7363]"
"[7242, 7281, 7323, 7360]"
"[7243, 7282, 7320, 7361]"
"[7244, 7293, 7311, 7358]"
"[7245, 7294, 7308, 7359]"
"[7246, 7295, 7309, 7356]"
"[7247, 7292, 7310, 7357]"
"[7248, 7265, 7339, 7354]"
"[7249, 7266, 7336, 7355]"
"[7250, 7267, 7337, 7352]"
"[7251, 7264, 7338, 7353]"
"[7268, 7279, 7325, 7334]"
"[7269, 7276, 7326, 7335]"
"[7270, 7277, 7327, 7332]"
"[7271, 7278, 7324, 7333]"
"[7272, 7297, 7307, 7330]"
"[7273, 7298, 7304, 7331]"
"[7274, 7299, 7305, 7328]"
"[7275, 7296, 7306, 7329]"
"[7300, 7301, 7302, 7303]"
"[7400, 7408, 7419, 7427]"
"[7401, 7410, 7417, 7426]"
"[7402, 7412, 7415, 7425]"
"[7403, 7413, 7414, 7424]"
"[7404, 7411, 7416, 7423]"
"[7405, 7409, 7418, 7422]"
"[7406, 7407, 7420, 7421]"
"[7428, 7429, 7430, 7431]"
"[7432, 7440, 7451, 7459]"
"[7433, 7442, 7449, 7458]"
"[7434, 7444, 7447, 7457]"
"[7435, 7445, 7446, 7456]"
"[7436, 7443, 7448, 7455]"
"[7437, 7441, 7450, 7454]"
"[7438, 7439, 7452, 7453]"
"[7460, 7487, 7629, 7654]"
"[7461, 7484, 7630, 7655]"
"[7462, 7485, 7631, 7652]"
"[7463, 7486, 7628, 7653]"
"[7464, 7515, 7601, 7650]"
"[7465, 7512, 7602, 7651]"
"[7466, 7513, 7603, 7648]"
"[7467, 7514, 7600, 7649]"
"[7468, 7543, 7573, 7646]"
"[7469, 7540, 7574, 7647]"
"[7470, 7541, 7575, 7644]"
"[7471, 7542, 7572, 7645]"
"[7472, 7545, 7571, 7642]"
"[7473, 7546, 7568, 7643]"
"[7474, 7547, 7569, 7640]"
"[7475, 7544, 7570, 7641]"
"[7476, 7517, 7599, 7638]"
"[7477, 7518, 7596, 7639]"
"[7478, 7519, 7597, 7636]"
"[7479, 7516, 7598, 7637]"
"[7480, 7489, 7627, 7634]"
"[7481, 7490, 7624, 7635]"
"[7482, 7491, 7625, 7632]"
"[7483, 7488, 7626, 7633]"
"[7492, 7511, 7605, 7622]"
"[7493, 7508, 7606, 7623]"
"[7494, 7509, 7607, 7620]"
"[7495, 7510, 7604, 7621]"
"[7496, 7539, 7577, 7618]"
"[7497, 7536, 7578, 7619]"
"[7498, 7537, 7579, 7616]"
"[7499, 7538, 7576, 7617]"
"[7500, 7549, 7567, 7614]"
"[7501, 7550, 7564, 7615]"
"[7502, 7551, 7565, 7612]"
"[7503, 7548, 7566, 7613]"
"[7504, 7521, 7595, 7610]"
"[7505, 7522, 7592, 7611]"
"[7506, 7523, 7593, 7608]"
"[7507, 7520, 7594, 7609]"
"[7524, 7535, 7581, 7590]"
"[7525, 7532, 7582, 7591]"
"[7526, 7533, 7583, 7588]"
"[7527, 7534, 7580, 7589]"
"[7528, 7553, 7563, 7586]"
"[7529, 7554, 7560, 7587]"
"[7530, 7555, 7561, 7584]"
"[7531, 7552, 7562, 7585]"
"[7556, 7557, 7558, 7559]"
"[7656, 7683, 7825, 7850]"
"[7657, 7680, 7826, 7851]"
"[7658, 7681, 7827, 7848]"
"[7659, 7682, 7824, 7849]"
"[7660, 7711, 7797, 7846]"
"[7661, 7708, 7798, 7847]"
"[7662, 7709, 7799, 7844]"
"[7663, 7710, 7796, 7845]"
"[7664, 7739, 7769, 7842]"
"[7665, 7736, 7770, 7843]"
"[7666, 7737, 7771, 7840]"
"[7667, 7738, 7768, 7841]"
"[7668, 7741, 7767, 7838]"
"[7669, 7742, 7764, 7839]"
"[7670, 7743, 7765, 7836]"
"[7671, 7740, 7766, 7837]"
"[7672, 7713, 7795, 7834]"
"[7673, 7714, 7792, 7835]"
"[7674, 7715, 7793, 7832]"
"[7675, 7712, 7794, 7833]"
"[7676, 7685, 7823, 7830]"
"[7677, 7686, 7820, 7831]"
"[7678, 7687, 7821, 7828]"
"[7679, 7684, 7822, 7829]"
"[8898, 8937, 8979, 9016]"
"[7688, 7707, 7801, 7818]"
"[7689, 7704, 7802, 7819]"
"[7690, 7705, 7803, 7816]"
"[7691, 7706, 7800, 7817]"
"[7692, 7735, 7773, 7814]"
"[7693, 7732, 7774, 7815]"
"[7694, 7733, 7775, 7812]"
"[7695, 7734, 7772, 7813]"
"[7696, 7745, 7763, 7810]"
"[7697, 7746, 7760, 7811]"
"[7698, 7747, 7761, 7808]"
"[7699, 7744, 7762, 7809]"
"[7700, 7717, 7791, 7806]"
"[7701, 7718, 7788, 7807]"
"[7702, 7719, 7789, 7804]"
"[7703, 7716, 7790, 7805]"
"[7720, 7731, 7777, 7786]"
"[7721, 7728, 7778, 7787]"
"[7722, 7729, 7779, 7784]"
"[7723, 7730, 7776, 7785]"
"[7724, 7749, 7759, 7782]"
"[7725, 7750, 7756, 7783]"
"[7726, 7751, 7757, 7780]"
"[7727, 7748, 7758, 7781]"
"[7752, 7753, 7754, 7755]"
"[9992, 9993, 9994, 9995]"
"[7852, 7879, 8021, 8046]"
"[7853, 7876, 8022, 8047]"
"[7854, 7877, 8023, 8044]"
"[7855, 7878, 8020, 8045]"
"[7856, 7907, 7993, 8042]"
"[7857, 7904, 7994, 8043]"
"[7858, 7905, 7995, 8040]"
"[7859, 7906, 7992, 8041]"
"[7860, 7935, 7965, 8038]"
"[7861, 7932, 7966, 8039]"
"[7862, 7933, 7967, 8036]"
"[7863, 7934, 7964, 8037]"
"[7864, 7937, 7963, 8034]"
"[7865, 7938, 7960, 8035]"
"[7866, 7939, 7961, 8032]"
"[7867, 7936, 7962, 8033]"
"[7868, 7909, 7991, 8030]"
"[7869, 7910, 7988, 8031]"
"[7870, 7911, 7989, 8028]"
"[7871, 7908, 7990, 8029]"
"[7872, 7881, 8019, 8026]"
"[7873, 7882, 8016, 8027]"
"[7874, 7883, 8017, 8024]"
"[7875, 7880, 8018, 8025]"
"[7884, 7903, 7997, 8014]"
"[7885, 7900, 7998, 8015]"
"[7886, 7901, 7999, 8012]"
"[7887, 7902, 7996, 8013]"
"[7888, 7931, 7969, 8010]"
"[7889, 7928, 7970, 8011]"
"[7890, 7929, 7971, 8008]"
"[7891, 7930, 7968, 8009]"
"[7892, 7941, 7959, 8006]"
"[7893, 7942, 7956, 8007]"
"[7894, 7943, 7957, 8004]"
"[7895, 7940, 7958, 8005]"
"[7896, 7913, 7987, 8002]"
"[7897, 7914, 7984, 8003]"
"[7898, 7915, 7985, 8000]"
"[7899, 7912, 7986, 8001]"
"[7916, 7927, 7973, 7982]"
"[7917, 7924, 7974, 7983]"
"[7918, 7925, 7975, 7980]"
"[7919, 7926, 7972, 7981]"
"[7920, 7945, 7955, 7978]"
"[7921, 7946, 7952, 7979]"
"[7922, 7947, 7953, 7976]"
"[7923, 7944, 7954, 7977]"
"[7948, 7949, 7950, 7951]"
